2020-05-31, 21:47:46, 248000000, 249000000, 1000000.00, 1, -10.53, -10.53
2020-05-31, 21:47:46, 249000000, 250000000, 1000000.00, 1, -10.66, -10.66
2020-05-31, 21:47:46, 250000000, 251000000, 1000000.00, 1, -10.60, -10.60
2020-05-31, 21:47:46, 251000000, 252000000, 1000000.00, 1, -10.71, -10.71
2020-05-31, 21:47:46, 252000000, 253000000, 1000000.00, 1, -10.16, -10.16
2020-05-31, 21:47:46, 253000000, 254000000, 1000000.00, 1, -9.88, -9.88
2020-05-31, 21:47:46, 254000000, 255000000, 1000000.00, 1, -10.16, -10.16
2020-05-31, 21:47:46, 255000000, 256000000, 1000000.00, 1, -10.21, -10.21
2020-05-31, 21:47:46, 256000000, 257000000, 1000000.00, 1, -10.29, -10.29
2020-05-31, 21:47:46, 257000000, 258000000, 1000000.00, 1, -10.34, -10.34
2020-05-31, 21:47:46, 258000000, 259000000, 1000000.00, 1, -9.36, -9.36
2020-05-31, 21:47:46, 259000000, 260000000, 1000000.00, 1, -8.27, -8.27
2020-05-31, 21:47:46, 260000000, 261000000, 1000000.00, 1, -9.18, -9.18
2020-05-31, 21:47:46, 261000000, 262000000, 1000000.00, 1, -8.42, -8.42
2020-05-31, 21:47:46, 262000000, 263000000, 1000000.00, 1, -9.45, -9.45
2020-05-31, 21:47:46, 263000000, 264000000, 1000000.00, 1, -8.90, -8.90
2020-05-31, 21:47:46, 264000000, 265000000, 1000000.00, 1, -6.97, -6.97
2020-05-31, 21:47:46, 265000000, 266000000, 1000000.00, 1, -7.11, -7.11
2020-05-31, 21:47:46, 266000000, 267000000, 1000000.00, 1, -6.88, -6.88
2020-05-31, 21:47:46, 267000000, 268000000, 1000000.00, 1, -6.81, -6.81
2020-05-31, 21:47:46, 268000000, 269000000, 1000000.00, 1, -7.25, -7.25
2020-05-31, 21:47:46, 269000000, 270000000, 1000000.00, 1, -6.74, -6.74
2020-05-31, 21:47:46, 270000000, 271000000, 1000000.00, 1, -4.83, -4.83
2020-05-31, 21:47:46, 271000000, 272000000, 1000000.00, 1, -6.14, -6.14
2020-05-31, 21:47:46, 272000000, 273000000, 1000000.00, 1, -5.48, -5.48
2020-05-31, 21:47:46, 273000000, 274000000, 1000000.00, 1, -5.29, -5.29
2020-05-31, 21:47:46, 274000000, 275000000, 1000000.00, 1, -7.09, -7.09
